DEPTH_WMSF,HCGR,HFK,HTHO,HURA,IDPH,IMPH,SFLU,lithology
130.3744,34.8021,0.7928,6.5177,1.9404,1.598,1.5435,0.7768,Mud
130.5268,33.3177,0.7116,6.5172,1.7349,1.4995,1.3612,0.7053,Mud
130.6792,30.0305,0.6375,5.8971,1.5124,1.3658,1.2068,0.6871,Marl
130.8316,24.578,0.5345,4.752,1.3221,1.2589,1.1178,0.7031,Marl
131.746,36.6152,0.8622,6.6931,1.9025,1.1091,1.1809,0.7133,Mud
131.8984,34.5504,0.8574,6.059,1.6278,1.1136,1.1572,0.6755,Mud
132.0508,36.0314,0.8699,6.4609,1.3236,1.1246,1.1356,0.7079,Mud
132.2032,36.7399,0.9353,6.3049,1.4737,1.1323,1.1267,0.6845,Mud
132.3556,38.194,1.0272,6.2334,1.5134,1.1291,1.1318,0.6803,Mud
132.508,42.9029,1.1432,7.0637,1.5796,1.1377,1.1437,0.73,Mud
132.6604,45.1686,1.2314,7.274,1.5365,1.1538,1.1543,0.6966,Mud
132.8128,45.4038,1.2226,7.401,1.5726,1.1737,1.1632,0.6915,Mud
132.9652,46.5837,1.222,7.7827,1.2639,1.2066,1.1787,0.7562,Mud
133.1176,49.1871,1.2949,8.191,0.9177,1.2522,1.2128,0.7733,Marl
133.27,53.028,1.4668,8.4161,0.9204,1.294,1.2734,0.82,Mud
133.4224,57.5594,1.4758,9.8165,0.6531,1.3112,1.3539,0.8306,Mud
133.5748,55.7816,1.4475,9.4123,0.8305,1.312,1.4272,1.004,Mud
133.7272,52.5121,1.4126,8.5682,0.8177,1.3075,1.4561,0.9504,Mud
133.8796,50.0314,1.3403,8.1959,0.6895,1.2969,1.4215,0.9697,Mud
134.032,46.2058,1.1711,7.96,0.9384,1.2743,1.3397,0.7753,Marl
134.1844,45.5754,1.1053,8.1429,0.9759,1.2399,1.2452,0.6612,Marl
134.3368,44.1982,1.0463,8.0467,1.0241,1.1938,1.1651,0.6387,Marl
134.4892,39.9472,0.9469,7.2653,0.9082,1.1414,1.1118,0.6492,Marl
134.6416,34.0844,0.8272,6.0862,0.8692,1.1078,1.087,0.6636,Mud
134.794,28.8028,0.7003,5.1359,1.1088,1.0901,1.0857,0.6659,Marl
134.9464,29.0247,0.6711,5.378,1.2946,1.0818,1.098,0.7022,Marl
135.0988,29.9232,0.7701,5.0863,1.7671,1.0788,1.1116,0.6844,Sandy Mud
135.2512,35.2333,0.9116,5.9608,2.0735,1.0805,1.1182,0.694,Sandy Mud
135.4036,40.2743,1.0308,6.8793,2.5469,1.0851,1.1162,0.7009,Sandy Mud
135.556,43.4397,1.0682,7.6751,2.2566,1.0873,1.1098,0.6689,Sandy Mud
135.7084,46.3304,1.1631,8.0467,1.9633,1.088,1.1049,0.6706,Marl
135.8608,44.3794,1.181,7.3159,1.9086,1.0865,1.1041,0.6932,Marl
136.0132,44.8383,1.259,7.0067,2.2461,1.0827,1.106,0.713,Marl
136.1656,47.0697,1.3026,7.4671,2.1355,1.0776,1.1074,0.6866,Marl
136.318,49.5601,1.3471,8.0051,2.0799,1.0744,1.106,0.6901,Marl
136.4704,52.3524,1.4422,8.3436,1.8001,1.0723,1.1017,0.6862,Mud
136.6228,55.3938,1.5351,8.7749,1.472,1.0688,1.0962,0.6868,Mud
136.7752,56.471,1.577,8.8749,1.3649,1.0658,1.0915,0.6463,Mud
136.9276,57.2734,1.6416,8.7541,1.317,1.0622,1.0883,0.6286,Mud
137.08,58.5375,1.6902,8.8746,1.1109,1.0587,1.0854,0.6573,Mud
137.5372,60.9961,1.7341,9.4062,0.9938,1.0575,1.0702,0.6405,Mud
137.6896,62.1342,1.7408,9.7321,0.7907,1.0562,1.0654,0.6506,Mud
137.842,62.0536,1.7619,9.5825,0.8168,1.0531,1.0607,0.6671,Mud
137.9944,61.2881,1.7752,9.2592,1.1495,1.0483,1.0539,0.6647,Mud
138.1468,60.3942,1.7446,9.1517,1.394,1.0421,1.0425,0.6676,Mud
138.2992,56.7611,1.6275,8.6722,1.5776,1.0369,1.0273,0.6806,Mud
138.4516,51.6254,1.484,7.8658,1.7079,1.0413,1.0127,0.6119,Mud
138.604,48.2867,1.3731,7.4443,1.611,1.0564,1.0046,0.5097,Mud
138.7564,48.2725,1.3525,7.5606,1.6739,1.0668,1.0077,0.5031,Mud
139.0612,50.4911,1.4316,7.8086,1.941,1.068,1.0536,0.5813,Mud
139.2136,48.3645,1.3867,7.3899,2.0528,1.0684,1.082,0.5922,Marl
139.366,47.5956,1.3638,7.2771,1.8928,1.0698,1.0906,0.6598,Mud
139.5184,47.3643,1.3157,7.4848,1.6632,1.0698,1.0666,0.7758,Mud
139.6708,49.0346,1.3074,8.0688,1.3919,1.0625,1.017,0.64,Mud
139.8232,47.013,1.2832,7.5626,1.3563,1.0508,0.9658,0.6219,Mud
139.9756,47.7814,1.3012,7.7031,1.3447,1.0683,0.9368,0.577,Mud
140.128,48.6686,1.2878,8.0663,1.4366,1.0687,0.9405,0.5428,Mud
140.2804,49.3578,1.2547,8.4812,1.4099,1.0727,0.9717,0.5402,Marl
140.4328,49.9905,1.2336,8.8072,1.2508,1.0689,1.0155,0.5376,Marl
140.5852,46.678,1.1879,8.0126,1.1547,1.0574,1.0572,0.5346,Marl
140.7376,42.496,1.1391,6.9576,1.2975,1.0614,1.087,0.5837,Mud
140.89,36.9863,0.9878,6.0769,1.2004,1.0854,1.1027,0.6854,Mud
141.0424,34.0228,0.8959,5.6644,1.313,1.0931,1.1077,0.6717,Mud
141.1948,32.1912,0.8974,5.0681,1.5544,1.0957,1.1018,0.7098,Sandy Mud
141.3472,36.6856,1.0499,5.6165,2.0436,1.0997,1.0825,0.6622,Sandy Mud
141.4996,43.3445,1.1547,7.1381,2.0316,1.0988,1.0611,0.7345,Marl
141.652,45.3283,1.2105,7.4475,2.2919,1.0963,1.054,0.6287,Marl
141.8044,47.8911,1.3155,7.655,2.2606,1.0956,1.0674,0.6628,Marl
141.9568,48.3017,1.3431,7.625,2.2957,1.0903,1.0955,0.7485,Marl
142.1092,44.4907,1.3004,6.6526,2.6283,1.096,1.1246,0.7058,Marl
142.2616,41.352,1.1716,6.4004,2.5278,1.1116,1.138,0.6936,Sandy Mud
142.414,38.3651,1.0786,5.987,2.5293,1.117,1.1311,0.6602,Sandy Mud
142.5664,38.6378,1.0963,5.971,2.5795,1.1139,1.1156,0.6352,Sandy Mud
142.7188,39.0861,1.1535,5.7797,2.5302,1.0966,1.1024,0.645,Sandy Mud
142.8712,41.4653,1.2014,6.2621,2.3044,1.0774,1.0911,0.6485,Sandy Mud
143.0236,40.546,1.2217,5.8488,2.2203,1.0673,1.0775,0.6199,Sandy Mud
143.176,38.0664,1.1937,5.2176,2.5053,1.0591,1.0599,0.6169,Sandy Mud
143.3284,39.4043,1.2518,5.3063,2.6801,1.0536,1.0398,0.5923,Sandy Mud
143.4808,40.4739,1.2681,5.5538,2.5558,1.0512,1.0224,0.6052,Sandy Mud
143.6332,40.9331,1.278,5.6433,2.534,1.0501,1.0149,0.5564,Sandy Mud
143.7856,39.8111,1.2465,5.4679,2.4168,1.051,1.023,0.5838,Sandy Mud
143.938,40.7657,1.2934,5.4991,2.4137,1.0608,1.0492,0.5919,Sandy Mud
144.2428,39.5912,1.2191,5.5577,2.0009,1.089,1.1353,0.662,Sandy Mud
144.3952,36.5908,1.1032,5.2743,1.7899,1.107,1.1653,0.6769,Sandy Mud
144.5476,34.7871,0.9977,5.3134,1.8891,1.1223,1.1706,0.6939,Sandy Mud
144.7,34.8793,0.99,5.3879,2.0051,1.138,1.1596,0.7166,Sandy Mud
144.8524,37.3817,1.0219,6.004,1.7903,1.1601,1.1508,0.7016,Mud
145.0048,38.2999,1.0164,6.3303,1.6111,1.1841,1.1586,0.7011,Mud
145.1572,36.5121,1.008,5.806,1.7489,1.199,1.1854,0.7228,Mud
145.3096,37.3017,1.0353,5.8998,1.8606,1.2045,1.2211,0.7656,Sandy Mud
145.462,40.1333,1.0783,6.5559,1.858,1.2112,1.2489,0.7531,Mud
145.6144,42.9262,1.1289,7.1554,1.9029,1.2127,1.2571,0.7494,Marl
145.7668,43.4573,1.1351,7.2889,1.993,1.2087,1.2479,0.7132,Marl
145.9192,41.977,1.0916,7.0694,2.1451,1.1994,1.2295,0.695,Marl
146.0716,39.1462,1.0445,6.4375,2.2211,1.1778,1.2046,0.7043,Sandy Mud
146.224,35.8497,1.0157,5.5488,2.2407,1.1483,1.1702,0.6921,Sandy Mud
146.3764,34.9139,0.9868,5.4177,2.1588,1.1298,1.1275,0.6635,Sandy Mud
146.5288,34.1811,0.9844,5.1969,2.2941,1.1228,1.0867,0.6332,Sandy Mud
146.6812,34.4487,0.9987,5.1992,2.3448,1.1187,1.0615,0.6353,Sandy Mud
146.8336,37.5728,1.0555,5.8682,2.1787,1.1182,1.0608,0.6164,Sandy Mud
146.986,40.5312,1.1305,6.3778,2.2531,1.1221,1.0837,0.6113,Sandy Mud
147.1384,42.2245,1.1852,6.6004,2.3704,1.1299,1.1232,0.6083,Sandy Mud
147.2908,41.5097,1.1631,6.5008,2.401,1.1541,1.1726,0.6441,Sandy Mud
147.4432,41.9955,1.1479,6.7454,2.0579,1.1978,1.2292,0.6878,Marl
147.5956,41.5659,1.1176,6.785,1.7025,1.2396,1.2898,0.7206,Mud
147.748,40.9197,1.0739,6.8337,1.5579,1.2726,1.3464,0.7835,Mud
147.9004,40.3742,1.0294,6.9192,1.4267,1.3074,1.3876,0.859,Mud
148.0528,38.7744,1.0037,6.557,1.3737,1.3468,1.4079,0.921,Mud
148.2052,38.9222,1.0166,6.5289,1.2819,1.3863,1.4133,0.8906,Mud
148.3576,38.7817,0.9992,6.5859,1.4964,1.4161,1.4171,0.909,Mud
148.51,36.9917,0.9695,6.1852,1.8184,1.4304,1.4289,0.8862,Mud
148.6624,34.2372,0.9111,5.644,1.8965,1.4328,1.4484,0.9138,Sandy Mud
148.8148,30.5726,0.8044,5.0938,1.938,1.431,1.4675,0.9083,Sandy Mud
148.9672,29.547,0.7941,4.8254,1.9284,1.4399,1.4787,0.8962,Sandy Mud
149.1196,27.6828,0.7663,4.3905,2.0961,1.4714,1.4858,0.8684,Sandy Mud
149.272,27.3357,0.7627,4.3002,2.1678,1.5268,1.5048,0.8388,Sandy Mud
149.4244,26.3883,0.7248,4.2181,2.1355,1.5814,1.5538,0.8754,Sandy Mud
149.5768,27.5296,0.7482,4.4468,2.1772,1.6151,1.6406,0.9459,Sandy Mud
149.7292,26.0278,0.6956,4.2734,2.4484,1.6208,1.7501,1.0791,Sandy Mud
149.8816,25.7209,0.665,4.3544,2.4451,1.61,1.8354,1.2464,Sandy Mud
150.034,24.1006,0.6686,3.8135,2.2281,1.5809,1.8345,1.0509,Sandy Mud
150.1864,23.8877,0.6274,3.9868,2.2138,1.5189,1.7241,1.0293,Sandy Mud
150.3388,25.6818,0.6378,4.5011,2.0961,1.4314,1.5474,0.8429,Sandy Mud
150.4912,27.197,0.676,4.7634,2.1195,1.3306,1.3713,0.7279,Sandy Mud
150.6436,27.4028,0.6913,4.7397,2.0014,1.2435,1.2383,0.6606,Sandy Mud
150.796,24.9735,0.6178,4.3906,1.844,1.1795,1.1576,0.6499,Marl
150.9484,21.6791,0.5231,3.8887,1.6949,1.1296,1.1188,0.6481,Marl
151.1008,19.9808,0.5028,3.4633,1.4038,1.0952,1.105,0.6353,Marl
151.2532,20.3342,0.5236,3.4547,1.4237,1.0689,1.0994,0.6743,Marl
151.4056,24.1581,0.6691,3.8288,1.3715,1.0562,1.0917,0.7036,Sandy Mud
151.558,29.3697,0.8273,4.5741,1.614,1.0506,1.0801,0.6742,Sandy Mud
151.7104,36.3021,1.0396,5.5539,1.8528,1.0459,1.0682,0.6912,Sandy Mud
151.8628,44.678,1.3281,6.5509,1.8945,1.0407,1.0591,0.6918,Mud
152.0152,47.0138,1.4813,6.4029,2.1032,1.0368,1.053,0.653,Marl
152.1676,49.9188,1.6113,6.5729,2.2154,1.0341,1.0491,0.6524,Marl
152.32,50.1483,1.6096,6.6566,2.163,1.0302,1.0468,0.628,Marl
152.4724,51.8238,1.677,6.7996,2.0087,1.0269,1.0454,0.6146,Mud
152.6248,53.5192,1.7786,6.7481,1.6702,1.0225,1.0435,0.6049,Mud
152.7772,56.1086,1.8348,7.2495,1.5607,1.0162,1.0405,0.611,Mud
152.9296,58.7085,1.9399,7.4678,1.325,1.0096,1.0359,0.642,Mud
153.082,58.4408,1.9011,7.609,1.3852,1.0074,1.0302,0.6885,Mud
153.2344,54.2976,1.7504,7.1627,1.5791,1.0089,1.0252,0.6709,Mud
153.3868,54.7759,1.6684,7.7965,1.6342,1.0096,1.0225,0.635,Mud
153.5392,54.8715,1.6614,7.868,1.5928,1.01,1.0227,0.6474,Mud
153.6916,55.4288,1.6558,8.0795,1.6626,1.0102,1.026,0.6535,Mud
153.844,55.3393,1.6341,8.1776,1.7071,1.0111,1.0319,0.6731,Mud
153.9964,55.3649,1.5891,8.4494,1.7878,1.013,1.04,0.677,Mud
154.1488,56.1283,1.6045,8.604,2.1126,1.0186,1.0493,0.6537,Mud
154.3012,52.7141,1.4445,8.4458,2.3273,1.0264,1.059,0.6824,Marl
154.4536,52.3711,1.4746,8.1599,2.3326,1.0337,1.0672,0.6447,Marl
154.606,49.1582,1.3338,7.9542,2.4037,1.0377,1.0726,0.6836,Marl
154.7584,50.3265,1.37,8.1163,2.2951,1.0396,1.0745,0.6452,Marl
154.9108,52.7636,1.4091,8.6692,1.6778,1.0419,1.0735,0.6712,Mud
155.0632,51.6986,1.4487,8.096,1.7482,1.0445,1.071,0.6858,Mud
155.2156,52.179,1.4701,8.1248,1.9351,1.047,1.0688,0.6596,Mud
155.368,54.1137,1.5446,8.3085,1.8061,1.0479,1.0684,0.6637,Mud
155.5204,52.3825,1.461,8.2431,2.1603,1.045,1.0703,0.6802,Marl
155.6728,55.1198,1.5621,8.5288,1.8967,1.0424,1.0737,0.6602,Mud
155.8252,53.71,1.5478,8.1605,1.8525,1.0434,1.0767,0.6727,Mud
155.9776,53.3248,1.5535,8.004,1.8471,1.0439,1.078,0.659,Mud
156.2824,48.8019,1.4774,6.9989,1.7404,1.0456,1.0759,0.6371,Mud
156.4348,49.3853,1.4502,7.3451,1.65,1.0466,1.0749,0.647,Mud
156.5872,49.8469,1.4802,7.3175,1.9397,1.0481,1.0749,0.6541,Mud
156.7396,51.5607,1.4858,7.8344,1.7426,1.0494,1.0756,0.6553,Mud
156.892,52.6964,1.475,8.262,1.5751,1.0493,1.0764,0.67,Mud
157.0444,50.4438,1.3105,8.5027,1.4216,1.0498,1.0766,0.6698,Marl
157.1968,52.8546,1.3511,9.0378,1.0101,1.0514,1.0759,0.6576,Marl
157.3492,49.3858,1.2404,8.5738,1.3798,1.0531,1.0746,0.6524,Marl
157.5016,53.025,1.3018,9.381,1.2388,1.0536,1.0731,0.6476,Marl
157.654,56.741,1.3489,10.2971,1.2084,1.0548,1.072,0.6494,Mud
157.8064,57.4099,1.29,10.8561,1.3424,1.0551,1.0713,0.6439,Mud
157.9588,60.9659,1.3626,11.5713,1.4216,1.0528,1.0699,0.6267,Mud
158.1112,59.5964,1.3576,11.1615,1.7261,1.0456,1.0651,0.6522,Mud
158.2636,57.5905,1.3207,10.7342,1.8246,1.0355,1.0539,0.6707,Marl
158.416,53.657,1.2897,9.6546,1.8112,1.0236,1.0348,0.6311,Marl
158.5684,52.0347,1.2346,9.4571,1.9145,1.0181,1.01,0.6564,Marl
158.7208,46.6777,1.1939,7.9775,1.9432,1.0208,0.9859,0.6666,Marl
158.8732,47.0482,1.1894,8.123,1.665,1.0241,0.9727,0.6231,Marl
159.0256,43.4107,1.1532,7.1684,1.427,1.026,0.9785,0.5317,Mud
159.3304,40.1185,1.0888,6.4898,1.4626,1.0297,1.0409,0.6471,Mud
159.4828,43.6119,1.2106,6.897,1.6613,1.033,1.0757,0.6602,Mud
159.6352,46.0706,1.2478,7.4676,1.6503,1.0514,1.0986,0.6502,Mud
159.7876,47.6203,1.2755,7.8019,1.5852,1.0847,1.1114,0.6249,Mud
159.94,44.2362,1.2005,7.1563,1.4618,1.1147,1.1242,0.6609,Mud
160.0924,44.6293,1.1917,7.3335,1.3208,1.1305,1.1431,0.6793,Mud
160.2448,44.5833,1.1854,7.3556,1.2134,1.1311,1.1637,0.6846,Mud
160.3972,45.5296,1.1823,7.6772,1.2625,1.1206,1.1759,0.934,Mud
160.5496,45.5836,1.2543,7.2734,1.3162,1.1135,1.1697,0.7718,Mud
160.702,45.3468,1.2626,7.1488,1.482,1.1091,1.1431,0.6972,Mud
160.8544,45.9957,1.2851,7.2251,1.5569,1.105,1.1044,0.6396,Mud
161.0068,46.2497,1.2787,7.3436,1.6154,1.0995,1.0666,0.5978,Mud
161.1592,45.9476,1.2632,7.338,1.6049,1.09,1.0396,0.5873,Mud
161.3116,42.4124,1.1917,6.6225,1.8228,1.0772,1.0278,0.5973,Mud
161.464,40.4662,1.0808,6.6479,1.8288,1.0707,1.0314,0.6433,Mud
161.6164,37.5672,0.9771,6.3254,1.7169,1.0729,1.0473,0.6258,Mud
161.7688,35.6251,0.9139,6.0729,1.7052,1.0807,1.0705,0.6177,Mud
161.9212,35.2781,0.9123,5.9707,1.7285,1.0917,1.0954,0.5952,Mud
162.0736,36.162,0.9643,5.9498,1.7492,1.092,1.1144,0.6328,Mud
162.226,35.2849,0.9284,5.8787,1.8453,1.0911,1.119,0.7202,Mud
162.3784,36.3133,0.901,6.3692,1.7317,1.0965,1.1065,0.7045,Mud
162.5308,36.6087,0.8803,6.5852,1.7082,1.1019,1.085,0.6278,Mud
162.6832,36.2857,0.8578,6.613,1.5772,1.1061,1.0685,0.5891,Mud
162.8356,35.9078,0.8865,6.3238,1.4345,1.1107,1.0686,0.607,Mud
162.988,37.6019,0.9464,6.5164,1.2821,1.1159,1.0886,0.6345,Mud
163.1404,41.9613,1.1007,7.0111,1.1974,1.1197,1.1216,0.6758,Mud
163.2928,45.0075,1.1984,7.4158,1.2715,1.1269,1.154,0.6846,Mud
163.4452,46.6047,1.2148,7.8317,1.4832,1.1422,1.1744,0.6809,Mud
163.5976,46.3785,1.1965,7.8666,1.6557,1.1728,1.1813,0.6958,Marl
165.7312,40.0407,1.0987,6.4068,1.4326,1.3095,1.37,0.8106,Mud
165.8836,35.1128,0.9651,5.6089,1.5502,1.3932,1.4674,0.939,Mud
166.036,30.5847,0.8798,4.6564,1.5033,1.4977,1.5544,1.0432,Sandy Mud
166.1884,26.6741,0.776,4.0101,1.4207,1.6032,1.625,1.0964,Sandy Mud
166.3408,24.2634,0.6821,3.7865,1.3891,1.6885,1.6827,1.1179,Sandy Mud
166.4932,23.6893,0.6416,3.8398,1.2527,1.7263,1.7348,1.1388,Marl
166.6456,23.1958,0.6208,3.8033,1.1778,1.7537,1.7855,1.1193,Marl
166.798,20.9518,0.5683,3.3912,1.5229,1.7763,1.8337,1.1345,Marl
166.9504,19.5283,0.5451,3.0704,1.5408,1.7953,1.8757,1.1599,Marl
167.1028,18.7593,0.5603,2.7348,1.542,1.8135,1.9159,1.1698,Sandy Mud
167.2552,16.9386,0.5393,2.2739,1.4095,1.842,1.9701,1.1964,Mud
167.4076,16.22,0.4983,2.2839,1.3324,1.9059,2.0542,1.2396,Sandy Mud
167.56,16.8869,0.5125,2.4141,1.112,1.973,2.167,1.3267,Sandy Mud
167.7124,17.2911,0.5202,2.4989,0.8461,2.0455,2.2845,1.3559,Sandy Mud
167.8648,17.2237,0.4976,2.6096,0.6507,2.1039,2.3664,1.4064,Mud
168.0172,15.6701,0.4794,2.218,0.6376,2.1867,2.3865,1.3924,Sandy Mud
168.1696,13.5458,0.4067,1.9621,0.5217,2.2594,2.3608,1.4427,Sandy Mud
168.322,11.9121,0.3389,1.8353,0.4014,2.2545,2.3303,1.417,Sandy Mud
168.4744,12.0452,0.3029,2.0892,0.116,2.2048,2.3226,1.3922,Mud
168.7792,14.3925,0.372,2.4373,0.2598,2.0134,2.2907,1.4825,Mud
168.9316,17.6471,0.4347,3.1134,0.3807,1.8794,2.1255,1.3531,Mud
169.084,23.6008,0.6184,3.9474,0.4423,1.7338,1.843,0.9846,Mud
169.2364,29.8599,0.8148,4.8044,0.5658,1.6133,1.5502,0.8039,Mud
169.3888,35.4292,0.9752,5.6513,0.9489,1.4588,1.3237,0.7095,Mud
169.5412,39.3572,1.0539,6.4497,0.9657,1.3351,1.1881,0.6599,Mud
169.6936,42.8843,1.1657,6.9266,0.9005,1.2274,1.1235,0.6801,Mud
169.846,45.2107,1.2012,7.4645,0.9324,1.1455,1.1,0.676,Mud
169.9984,46.2886,1.2726,7.3918,1.1898,1.0714,1.0889,0.6988,Mud
170.1508,50.7348,1.3945,8.1039,1.3151,1.0351,1.0731,0.6706,Mud
170.3032,55.0406,1.4675,9.0575,1.2673,1.0308,1.0502,0.6456,Mud
170.4556,58.6841,1.5082,9.9873,1.2591,1.0446,1.0287,0.6318,Mud
170.608,57.558,1.4921,9.7208,1.3223,1.0631,1.0204,0.6415,Mud
170.7604,55.7693,1.4102,9.6267,1.44,1.0856,1.035,0.6771,Mud
170.9128,55.7569,1.3513,9.9674,1.4216,1.1028,1.0771,0.7347,Marl
171.0652,54.7295,1.3577,9.6006,1.4543,1.1281,1.1449,0.7975,Marl
171.2176,53.7283,1.3313,9.4339,1.4127,1.1571,1.2291,0.8878,Marl
171.37,51.4094,1.2873,8.9481,1.3897,1.2028,1.312,0.8759,Marl
171.5224,51.2251,1.3123,8.7425,1.4899,1.2594,1.3738,0.8353,Marl
171.6748,51.7299,1.2713,9.1444,1.5531,1.3097,1.4052,0.8195,Marl
171.8272,50.1036,1.2399,8.807,1.9196,1.3535,1.4123,0.8188,Marl
171.9796,49.6337,1.2459,8.6208,1.8321,1.3884,1.4102,0.8235,Marl
172.132,48.7471,1.2529,8.2955,1.8983,1.419,1.4127,0.8117,Marl
172.2844,46.9996,1.203,8.0277,1.7829,1.4491,1.4274,0.8479,Marl
172.4368,45.9483,1.2362,7.4962,1.7542,1.4725,1.4553,0.9123,Mud
172.5892,44.8553,1.227,7.1996,1.8122,1.4733,1.4924,0.957,Mud
172.7416,44.0992,1.1854,7.2004,1.813,1.4535,1.5277,0.9243,Mud
172.894,42.4304,1.1179,7.0607,1.7915,1.415,1.5405,0.8801,Mud
173.0464,41.011,1.0452,7.031,1.6247,1.3651,1.5088,0.8926,Mud
173.1988,39.4806,1.0338,6.6071,1.6465,1.3136,1.4269,0.8027,Mud
173.3512,38.8994,1.061,6.2615,1.6382,1.2686,1.3148,0.7021,Mud
173.5036,37.7881,1.0518,5.9588,1.6731,1.2309,1.2049,0.6721,Mud
173.656,37.9212,1.035,6.0998,1.7535,1.191,1.1211,0.6869,Mud
173.8084,39.1565,1.0716,6.2818,1.8354,1.1482,1.0725,0.6751,Mud
173.9608,40.6971,1.0918,6.6574,1.9366,1.1197,1.0583,0.6705,Mud
174.1132,43.5274,1.1168,7.4186,1.9831,1.1123,1.0719,0.6943,Marl
174.2656,46.8835,1.1615,8.2335,1.9376,1.1151,1.1032,0.7007,Marl
174.7228,50.0261,1.2892,8.4933,2.137,1.1403,1.1834,0.7117,Marl
174.8752,51.6825,1.3279,8.7979,2.1059,1.1489,1.1866,0.7109,Marl
175.0276,52.9642,1.3823,8.8905,2.1067,1.1542,1.1832,0.7073,Marl
175.18,52.6435,1.4249,8.5382,2.0643,1.1573,1.1784,0.7035,Marl
175.3324,50.8534,1.4029,8.093,2.1699,1.1575,1.1747,0.6854,Marl
175.4848,50.59,1.3811,8.1362,1.994,1.1561,1.1727,0.7042,Marl
175.6372,50.4041,1.3995,7.9685,1.9528,1.1571,1.1724,0.7106,Marl
175.7896,50.7513,1.4295,7.9042,2.089,1.1604,1.1729,0.689,Marl
175.942,48.8739,1.4432,7.2221,2.5479,1.1617,1.174,0.7048,Marl
176.0944,49.3695,1.4619,7.2715,2.5817,1.1592,1.1764,0.7101,Marl
176.2468,49.6415,1.4657,7.3368,2.4655,1.1526,1.1793,0.7023,Marl
176.3992,49.054,1.4094,7.4778,2.3126,1.1385,1.1769,0.7132,Marl
176.5516,48.6064,1.4254,7.2409,2.2826,1.1218,1.1621,0.7056,Marl
176.704,47.9828,1.4086,7.139,2.1288,1.1089,1.1334,0.6776,Marl
176.8564,47.123,1.3418,7.2547,2.1459,1.0966,1.0984,0.6473,Marl
177.0088,46.5538,1.3374,7.0979,1.8968,1.0883,1.0694,0.6364,Mud
177.1612,49.6454,1.4176,7.6195,1.7898,1.0688,1.054,0.6331,Mud
177.3136,52.3411,1.5262,7.848,1.6293,1.0482,1.0504,0.644,Mud
177.466,54.0618,1.5491,8.2655,1.4109,1.0353,1.0511,0.665,Mud
177.6184,55.1429,1.5394,8.6691,1.1189,1.0368,1.0508,0.6587,Mud
177.7708,52.1516,1.4841,8.0338,1.3254,1.0489,1.0508,0.6613,Mud
177.9232,47.6188,1.3644,7.2809,1.6655,1.0577,1.056,0.6095,Mud
178.0756,46.5833,1.322,7.1974,1.9106,1.0633,1.0692,0.6474,Mud
178.228,46.7,1.3053,7.3327,1.8744,1.0714,1.0881,0.6498,Mud
178.3804,49.6767,1.3344,8.1167,1.8731,1.0834,1.1065,0.7103,Marl
178.5328,48.47,1.2877,8.0029,1.8674,1.1011,1.1198,0.678,Marl
178.6852,50.6207,1.3593,8.2738,2.0497,1.1105,1.1277,0.6399,Marl
178.8376,48.2425,1.3065,7.8203,2.1485,1.1106,1.1319,0.6597,Marl
178.99,46.9176,1.2647,7.64,2.3021,1.1054,1.133,0.6649,Marl
179.1424,47.2165,1.2539,7.7992,2.131,1.0988,1.1299,0.6627,Marl
179.2948,49.1063,1.2905,8.1908,2.1037,1.091,1.121,0.6685,Marl
179.4472,50.8363,1.3187,8.5805,2.0155,1.0822,1.1065,0.6665,Marl
179.5996,53.9292,1.4601,8.7441,1.7433,1.0722,1.089,0.6636,Mud
179.752,55.501,1.4579,9.2609,1.7001,1.0621,1.072,0.6366,Mud
179.9044,55.8792,1.4243,9.5793,1.7238,1.0529,1.0585,0.6313,Mud
180.0568,52.2434,1.3727,8.7154,1.9847,1.0469,1.0506,0.6329,Marl
180.2092,51.6999,1.3687,8.5643,1.883,1.0447,1.0489,0.6549,Marl
180.3616,50.8899,1.3253,8.5591,1.8449,1.0456,1.053,0.6599,Marl
180.514,49.7523,1.3159,8.249,1.9774,1.0504,1.0618,0.6484,Marl
180.6664,48.7685,1.2847,8.1167,2.2805,1.0603,1.0744,0.6328,Marl
180.8188,50.0403,1.3305,8.2562,2.3438,1.0739,1.0897,0.662,Marl
180.9712,49.5738,1.3805,7.8136,2.4152,1.0871,1.1066,0.7316,Marl
181.1236,47.1354,1.3426,7.2538,2.4148,1.0964,1.1233,0.7154,Marl
181.276,47.4309,1.3458,7.3295,2.318,1.1015,1.1373,0.6995,Marl
181.4284,49.5805,1.4448,7.4395,2.1181,1.1042,1.1456,0.6941,Marl
181.5808,51.9098,1.5187,7.7537,2.0779,1.1045,1.1461,0.68,Marl
181.7332,54.2336,1.545,8.3449,1.8102,1.1024,1.1386,0.6761,Mud
181.8856,55.6255,1.5651,8.6733,1.5612,1.0974,1.1252,0.6711,Mud
182.038,55.3182,1.5677,8.5598,1.5706,1.0875,1.1089,0.6544,Mud
182.1904,55.1472,1.5604,8.5478,1.5222,1.0736,1.0926,0.6419,Mud
182.3428,53.6707,1.5649,8.048,1.5599,1.0563,1.0771,0.6422,Mud
182.4952,51.9091,1.5279,7.6995,1.6854,1.0413,1.0625,0.6485,Mud
182.6476,51.7597,1.453,8.0902,1.5343,1.0301,1.0492,0.6386,Mud
182.8,52.5174,1.4378,8.4221,1.4854,1.0223,1.0385,0.6209,Mud
